Trial #,SVC - accuracy,SVC - balanced accuracy,SVC - f1 score,SVC - precision,GradientBoosting - accuracy,GradientBoosting - balanced accuracy,GradientBoosting - f1 score,GradientBoosting - precision,GaussianNB - accuracy,GaussianNB - balanced accuracy,GaussianNB - f1 score,GaussianNB - precision,DecisionTree - accuracy,DecisionTree - balanced accuracy,DecisionTree - f1 score,DecisionTree - precision,KNeighbors - accuracy,KNeighbors - balanced accuracy,KNeighbors - f1 score,KNeighbors - precision,AdaBoost - accuracy,AdaBoost - balanced accuracy,AdaBoost - f1 score,AdaBoost - precision,RandomForest - accuracy,RandomForest - balanced accuracy,RandomForest - f1 score,RandomForest - precision,MLP - accuracy,MLP - balanced accuracy,MLP - f1 score,MLP - precision,QDA - accuracy,QDA - balanced accuracy,QDA - f1 score,QDA - precision,CatBoost - accuracy,CatBoost - balanced accuracy,CatBoost - f1 score,CatBoost - precision,ExtraTrees - accuracy,ExtraTrees - balanced accuracy,ExtraTrees - f1 score,ExtraTrees - precision,Bagging - accuracy,Bagging - balanced accuracy,Bagging - f1 score,Bagging - precision,Ridge - accuracy,Ridge - balanced accuracy,Ridge - f1 score,Ridge - precision,PassiveAggressive - accuracy,PassiveAggressive - balanced accuracy,PassiveAggressive - f1 score,PassiveAggressive - precision,SGDOneClassSVM - accuracy,SGDOneClassSVM - balanced accuracy,SGDOneClassSVM - f1 score,SGDOneClassSVM - precision,Dummy - accuracy,Dummy - balanced accuracy,Dummy - f1 score,Dummy - precision,HistGradientBoosting - accuracy,HistGradientBoosting - balanced accuracy,HistGradientBoosting - f1 score,HistGradientBoosting - precision,XGB - accuracy,XGB - balanced accuracy,XGB - f1 score,XGB - precision,LGBM - accuracy,LGBM - balanced accuracy,LGBM - f1 score,LGBM - precision
0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8805361305361306,0.8857757906938235,0.8868027159845444,1.0,1.0,1.0,1.0,0.6721311475409836,0.7303571428571429,0.7461258657631172,0.9081291968338523,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5081967213114754,0.30392156862745096,0.582427703076073,0.6820534943917169,0.6229508196721312,0.6229508196721312,0.7676767676767677,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,0.9836065573770492,0.9886363636363636,0.9837465342270316,0.9845173041894354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8423772609819121,0.8688524590163934,0.8688524590163934,1.0,1.0,1.0,1.0,0.7540983606557377,0.8706896551724138,0.823660351983676,0.9590163934426229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.36792452830188677,0.7059426229508196,0.7880289744567289,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2,0.9344262295081968,0.9583333333333333,0.9373722974578286,0.9498553519768562,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8368983957219251,0.8688524590163934,0.8688524590163934,1.0,1.0,1.0,1.0,0.7213114754098361,0.618421052631579,0.7896368091141666,0.8996668712194267,0.9836065573770492,0.9888888888888889,0.9837628448790725,0.9845708775313404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6229508196721312,0.37254901960784315,0.6688524590163936,0.7220566318926975,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9508196721311475,0.9673913043478262,0.9522262596493577,0.9590163934426229,1.0,1.0,1.0,1.0,0.8524590163934426,0.9134615384615384,0.8700603968938739,0.9262295081967213,1.0,1.0,1.0,1.0,0.9836065573770492,0.9736842105263157,0.9834814563840599,0.9839878002287457,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6721311475409836,0.36607142857142855,0.7603907931776783,0.8753335874952345,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
4,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8758503401360545,0.9043978562421187,0.9096118391549155,1.0,1.0,1.0,1.0,0.7868852459016393,0.7298850574712643,0.8446709831473572,0.9376152274652448,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6557377049180327,0.37037037037037035,0.7011848725856192,0.7534007673526334,0.7704918032786885,0.7704918032786885,0.8703703703703703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5,0.9836065573770492,0.9883720930232558,0.9837316583700383,0.9844693701466782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8681159420289855,0.8735863943192775,0.8864374049878796,1.0,1.0,1.0,1.0,0.7377049180327869,0.8620689655172413,0.8121013412816693,0.9585849870578085,1.0,1.0,1.0,1.0,0.9672131147540983,0.9523809523809523,0.9667932826869252,0.9687743950039032,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.33636363636363636,0.6878485719114417,0.7943013270882123,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6,0.9836065573770492,0.9883720930232558,0.9837316583700383,0.9844693701466782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8395833333333333,0.8562383913429702,0.8644767656847036,1.0,1.0,1.0,1.0,0.7049180327868853,0.6468253968253967,0.7545712484237076,0.84617280907186,1.0,1.0,1.0,1.0,0.9836065573770492,0.975,0.9834951407141806,0.9839968774395004,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.35454545454545455,0.7250295757985465,0.8372365339578455,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7,0.9508196721311475,0.9642857142857143,0.9517082056066463,0.9575260804769001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.819672131147541,0.8355072463768116,0.8293049076077041,0.8607321640108526,1.0,1.0,1.0,1.0,0.639344262295082,0.5720338983050848,0.7528158804505408,0.9439030914440751,0.9836065573770492,0.9875,0.9836934228369293,0.9843517138599106,0.9836065573770492,0.9782608695652174,0.9835308589406948,0.9840269020596889,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.33636363636363636,0.7098011859086153,0.8554014291719209,0.639344262295082,0.639344262295082,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
8,0.9836065573770492,0.9891304347826086,0.9837808938813698,0.9846311475409836,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8813725490196078,0.8798865069356873,0.9096994535519126,1.0,1.0,1.0,1.0,0.7213114754098361,0.36666666666666664,0.8243559718969554,0.9617486338797814,1.0,1.0,1.0,1.0,0.9508196721311475,0.9210526315789473,0.9495598804813051,0.9540983606557377,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6229508196721312,0.37254901960784315,0.6618852459016393,0.7060109289617487,0.7377049180327869,0.7377049180327869,0.8490566037735848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
9,0.9836065573770492,0.9886363636363636,0.9837465342270316,0.9845173041894354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344262295081968,0.9354166666666667,0.9356097133339177,0.9391282246791206,1.0,1.0,1.0,1.0,0.8688524590163934,0.9215686274509804,0.8820070755892172,0.9271402550091075,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5573770491803278,0.34,0.5993301604089547,0.6481128478841022,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
10,0.9672131147540983,0.9777777777777779,0.9678048566669588,0.970856102003643,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8506944444444444,0.8712194266678356,0.8756724700300758,1.0,1.0,1.0,1.0,0.7540983606557377,0.8706896551724138,0.823660351983676,0.9590163934426229,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.39,0.6874669487043892,0.7434235608082348,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
11,0.9836065573770492,0.9888888888888889,0.9837628448790725,0.9845708775313404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8327067669172932,0.8667344431736349,0.8667923205049531,1.0,1.0,1.0,1.0,0.7540983606557377,0.8728813559322034,0.833259338063446,0.9710703953712633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5409836065573771,0.358695652173913,0.5530054644808742,0.5655737704918032,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
12,0.9836065573770492,0.9895833333333333,0.9838238583708818,0.9847775175644028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8104166666666667,0.8659063910667616,0.865314664407793,1.0,1.0,1.0,1.0,0.819672131147541,0.7738095238095238,0.8434777904019911,0.8885594698290897,1.0,1.0,1.0,1.0,0.9836065573770492,0.9895833333333333,0.9838238583708818,0.9847775175644028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6721311475409836,0.3867924528301887,0.7124590163934427,0.7579351238228114,0.7704918032786885,0.7704918032786885,0.8703703703703703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
13,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.819672131147541,0.8274390243902439,0.8238355451470205,0.8390710382513661,1.0,1.0,1.0,1.0,0.6721311475409836,0.8214285714285714,0.7457828462817772,0.9344262295081968,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4426229508196721,0.3,0.49180327868852447,0.5532786885245902,0.5901639344262295,0.5901639344262295,0.7422680412371134,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
14,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344262295081968,0.9354166666666667,0.9356097133339177,0.9391282246791206,1.0,1.0,1.0,1.0,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.3490566037735849,0.66974043715847,0.7476172321768967,0.7049180327868853,0.7049180327868853,0.8269230769230769,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
15,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8709273182957393,0.9000508323802261,0.9007626895765758,1.0,1.0,1.0,1.0,0.7704918032786885,0.8793103448275862,0.8350691096110574,0.9594985535197685,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5901639344262295,0.3673469387755102,0.6218931782125859,0.6572280178837556,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
16,0.9836065573770492,0.9895833333333333,0.9838238583708818,0.9847775175644028,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8104166666666667,0.8659063910667616,0.865314664407793,1.0,1.0,1.0,1.0,0.7540983606557377,0.6124338624338624,0.7865606232754423,0.8344959888385072,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6721311475409836,0.3867924528301887,0.7124590163934427,0.7579351238228114,0.7704918032786885,0.7704918032786885,0.8703703703703703,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
17,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9180327868852459,0.8890374331550802,0.9172513493751291,0.9170765027322405,1.0,1.0,1.0,1.0,0.7704918032786885,0.8813559322033898,0.8442973238055205,0.9713114754098361,1.0,1.0,1.0,1.0,0.9836065573770492,0.9705882352941176,0.9834502698750258,0.9839708561020036,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.37755102040816324,0.6323683292640391,0.6604735883424407,0.7377049180327869,0.7377049180327869,0.8490566037735848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
18,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8443877551020409,0.9016393442622951,0.9016393442622951,1.0,1.0,1.0,1.0,0.8032786885245902,0.8032786885245902,0.8909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6885245901639344,0.40384615384615385,0.7089758156143484,0.730679156908665,0.8032786885245902,0.8032786885245902,0.8909090909090909,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
19,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8395833333333333,0.8562383913429702,0.8644767656847036,1.0,1.0,1.0,1.0,0.7049180327868853,0.85,0.8116682738669238,0.9844693701466782,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5573770491803278,0.3469387755102041,0.6002522068095838,0.6502732240437158,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
20,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9508196721311475,0.9210526315789473,0.9495598804813051,0.9540983606557377,1.0,1.0,1.0,1.0,0.8524590163934426,0.8221153846153846,0.8577107532960119,0.8676229508196721,1.0,1.0,1.0,1.0,0.7704918032786885,0.7609649122807017,0.8258437801350048,0.9259562841530055,1.0,1.0,1.0,1.0,0.9344262295081968,0.9050387596899225,0.9332427456824756,0.9345628415300546,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5901639344262295,0.36,0.6212251941328731,0.6557377049180327,0.7377049180327869,0.7377049180327869,0.8490566037735848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
21,0.9836065573770492,0.9893617021276595,0.9838010661512183,0.9846994535519125,1.0,1.0,1.0,1.0,0.9508196721311475,0.9166666666666667,0.9494130846129372,0.9540270848182467,1.0,1.0,1.0,1.0,0.8524590163934426,0.8137755102040816,0.8583261432269198,0.8689237348538845,1.0,1.0,1.0,1.0,0.7704918032786885,0.7212643678160919,0.8337536780159731,0.9367070563079116,1.0,1.0,1.0,1.0,0.9344262295081968,0.8947368421052632,0.9320592618567546,0.9401282965074839,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6229508196721312,0.38,0.6489071038251366,0.6771204561653599,0.7540983606557377,0.7540983606557377,0.8598130841121495,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8688524590163934,0.8368983957219251,0.8688524590163934,0.8688524590163934,1.0,1.0,1.0,1.0,0.7540983606557377,0.7521929824561404,0.8143854198066177,0.9247611115981414,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.375,0.6926229508196723,0.7555886736214605,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
23,0.9508196721311475,0.9705882352941176,0.9532819283353853,0.9621689785624212,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.7788753799392097,0.8505033074489503,0.8491225304749895,1.0,1.0,1.0,1.0,0.8360655737704918,0.9137931034482758,0.8795623260129911,0.9621689785624212,0.9836065573770492,0.9897959183673469,0.9838499239479466,0.9848675914249685,0.9672131147540983,0.9511217948717949,0.9672131147540983,0.9672131147540983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.38235294117647056,0.6587183308494785,0.6793032786885246,0.7868852459016393,0.7868852459016393,0.8807339449541284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
24,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8852459016393442,0.8819444444444444,0.8881854154889768,0.8958461728090719,1.0,1.0,1.0,1.0,0.7049180327868853,0.6867816091954022,0.7886140089418776,0.9333579851267514,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.3557692307692308,0.671084757586327,0.7509758001561281,0.6885245901639344,0.6885245901639344,0.8155339805825244,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
25,0.9836065573770492,0.9888888888888889,0.9837628448790725,0.9845708775313404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8776737967914439,0.9016393442622951,0.9016393442622951,1.0,1.0,1.0,1.0,0.7377049180327869,0.8666666666666667,0.8341039652515061,0.9845708775313404,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5737704918032787,0.3804347826086957,0.5865209471766849,0.5998509687034277,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
26,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9344262295081968,0.9583333333333333,0.9373722974578286,0.9498553519768562,1.0,1.0,1.0,1.0,0.819672131147541,0.9,0.8527757978934031,0.9363548698167792,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5573770491803278,0.38636363636363635,0.5573770491803278,0.5573770491803278,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
27,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8776737967914439,0.9016393442622951,0.9016393442622951,1.0,1.0,1.0,1.0,0.7540983606557377,0.8728813559322034,0.833259338063446,0.9710703953712633,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6229508196721312,0.34545454545454546,0.692167577413479,0.7786885245901639,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9508196721311475,0.9705882352941176,0.9532819283353853,0.9621689785624212,1.0,1.0,1.0,1.0,0.8688524590163934,0.8637566137566137,0.8846673095467696,0.919766708701135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.37,0.618936099029776,0.6318306010928962,0.7868852459016393,0.7868852459016393,0.8807339449541284,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
29,0.9672131147540983,0.975609756097561,0.967583918813427,0.970193740685544,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8797101449275362,0.860340378951758,0.8912453666552027,1.0,1.0,1.0,1.0,0.6885245901639344,0.8362068965517242,0.7763799222579009,0.9575260804769001,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5409836065573771,0.3055555555555556,0.6282390269698573,0.7490542244640606,0.639344262295082,0.639344262295082,0.78,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
30,0.9672131147540983,0.9787234042553192,0.9679496317415063,0.9713114754098361,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8524590163934426,0.8221153846153846,0.8577107532960119,0.8676229508196721,1.0,1.0,1.0,1.0,0.7540983606557377,0.875,0.8450199752031959,0.9846311475409836,1.0,1.0,1.0,1.0,0.9672131147540983,0.9444444444444444,0.966621372841238,0.9686703096539162,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.639344262295082,0.36792452830188677,0.6915356306457008,0.7530054644808744,0.7377049180327869,0.7377049180327869,0.8490566037735848,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
31,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9016393442622951,0.8776737967914439,0.9016393442622951,0.9016393442622951,1.0,1.0,1.0,1.0,0.7704918032786885,0.746031746031746,0.8065964090554255,0.8787586569650215,1.0,1.0,1.0,1.0,0.9836065573770492,0.9722222222222222,0.9834665805270667,0.9839791356184799,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6065573770491803,0.3854166666666667,0.632929436920884,0.661698956780924,0.7213114754098361,0.7213114754098361,0.8380952380952381,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
